Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3200808403,1889-11-09,Illustrated Police News,"Inspector Mulford said that he had telegraphed to the addresi the woman gave, at Woolwich, and a reply was received that she was not known, and head not been seen there.","Inspector Mulford said that he had telegraphed to the address the woman gave, at Woolwich, and a reply was received that she was not known, and had not been seen there.",0.011904761904761904
3200808403,1889-11-09,Illustrated Police News,"Mr. Bridge had given her li. 6 i. to pay her fare to Woolwich, and adviaed her to go to the workhouse,","Mr. Bridge had given her 1s. 6d. to pay her fare to Woolwich, and advised her to go to the work house.",0.06862745098039216
3200808403,1889-11-09,Illustrated Police News,Witness afterwards saw her coming out of a public-house in Drery-lane.,Witness afterwards saw her coming out of a public-house in Deury-lane.,0.02857142857142857
3200808403,1889-11-09,Illustrated Police News,Nothing was known of her in the nelghbourhood.,Nothing was known of her in the neighbourhood.,0.021739130434782608
3200808403,1889-11-09,Illustrated Police News,"Mr Blackwell said the fullest possible publicity was given to her statement, anid he wa i prepared to give the clearest possible account of the defendants movements on the evening in question.","Mr. Blackwell said the fullest possible publicity was given to her statement, and he was prepared to give the clearest possible account of the defendant's movements on the evening in question.",0.026041666666666668
3200808403,1889-11-09,Illustrated Police News,Inspector Malford said the two men who had given their names did not apptar now as witnesses.,Inspector Mulford said the two men who had given their names did not appear now as witnesses.,0.021505376344086023
3200808403,1889-11-09,Illustrated Police News,"One had given a false address, and the other was described by his landlady as a person whose word could nob he relied upon.","One had given a false address, and the other was described by his landlady as a person whore word could not be relied upon.",0.024390243902439025
3200808403,1889-11-09,Illustrated Police News,"Mr. Blackwell was instructed that one of the witnesses called at Mr. Joneu's house that morning, but he refubed to see him.","Mr. Blackwell was instructed that one of the witnesses called at Mr. Jones's house that morning, but he refused to see him.",0.016260162601626018
3200808403,1889-11-09,Illustrated Police News,"Mr. Jones was a respectable young man, living-with his mother at the udiress -given.","Mr. Jones was a respectable young man, living with his mother at the address given.",0.04819277108433735
3200808403,1889-11-09,Illustrated Police News,"He attributed the annoyance and trouble caused him to the fact of having a fortnight ago charged a woman with stealing a sovereign purnce, which he wore in his waistcoat pocket.","He attributed the annoyance and trouble caused him to the fact of having a fortnight ago charged a woman with stealing a sovereign purse, which he wore in his waistcoat pocket.",0.011363636363636364
3200808403,1889-11-09,Illustrated Police News,"He afterwards found it in his overcoat pocket, mines the chain, and at once informed the policeofihefact, and theawomanwaidlecharged.","He afterwards found it in his overcoat pocket, minus the chain, and at once informed the police of the fact, and the woman was discharged.",0.07971014492753623
3200808403,1889-11-09,Illustrated Police News,"He thought this charge of alleged assault had been ""gob up"" in consequence.","He thought this charge of alleged assault had been ""got up"" in consequence.",0.013333333333333334
3200808403,1889-11-09,Illustrated Police News,"The complainant and her witnevses were ca!.le.I, but did not answer.","The complainant and her witnesses were called, but did not answer.",0.07575757575757576
3200808403,1889-11-09,Illustrated Police News,"Mr. TVaughan said the charge might have or iginated from an egregrious mfitake', or might have been a trumped- up one, buat the statement made by the woman bore on it the impress of truth and necessitated inqniries.","Mr. Vaughan said the charge might have originated from an egregious mistake, or might have been a trumped-up one, but the statement made by the woman bore on it the impress of truth and necessitated inquiries.",0.0430622009569378
3200808403,1889-11-09,Illustrated Police News,Inasmuch as neither the complainant nor her wi::- !eeses were present it seemed that the only conclu- sion that could be arrived at was that it was a trumped-up case.,Inasmuch as neither the complainant nor her witnesses were present it seemed that the only conclusion that could be arrived at was that it was a trumped-up case.,0.049689440993788817
3200808403,1889-11-09,Illustrated Police News,"It was a charge that must have canued the drfendant a considerable ammunt of pain, but lie (Mr. Vaughan) could not do more under the circumstances than to say that the summons wound be dismissed, and he expressed his opinion that the charge was entirely unfounded.","It was a charge that must have caused the defendant a considerable amount of pain, but he (Mr. Vaughan) could not do more under the circumstances than to say that the summons would be dismissed, and he expressed his opinion that the charge was entirely unfounded.",0.026615969581749048
3200808408,1889-11-09,Illustrated Police News,ASSAULT CASE. . . .,ASSAULT CASE.,0.46153846153846156
3200808408,1889-11-09,Illustrated Police News,"_15 Ius_ - Ar thr- Mrnlborough-street Police courb, on Monday, altered at e3st aBarnett, London-street, and Thomas were ci SNowr.rd, Shorldcn-etreet, labourers, were charged goose t -with wilfully breaking a lamp, a table, chairs, a Now, I <ibeat of drawers, a pair of lustres, and a qnantity of Kettil gltass and china, belonging to Frederick Ellis.","AT the Marlborough-street Police court, on Monday, Herbert Barnett, London-street, and Thomas Howard, Shoulden-street, labourers, were charged with wilfully breaking a lamp, a table, chairs, a # of drawers, a pair of lustres, and a quantity of glass and china, belonging to Frederick Ellis.",0.25862068965517243
3200808408,1889-11-09,Illustrated Police News,They on you were further charged with assaulting Ellis and his have ci wife.,They were further charged with assaulting Ellis and his wife.,0.2459016393442623
3200808408,1889-11-09,Illustrated Police News,-Proseoutor said that he occupied the first perty? floor front at a house in London-street.,-Prosecutor said that he occupied the first floor front at a house in London-street.,0.09523809523809523
3200808408,1889-11-09,Illustrated Police News,"On Saturday my thi o was r witness in this court against a man named your w Vilker, rand two women, named Rlng and Keroiski, own tb awo vere charged with stealing �20 from a hair- money ircsser, of Seaton-street, and on his returning in the earned rilternoon he found the prisoners had foroibly In t entered his apartments, and were smashing his prosec iturniture and effects.","On Saturday he was a witness in this court against a man named filler, and two women, named Ring and Keroiski, who were charged with stealing £20 from a hair-dresser, of Seaton-street, and on his returning in the afternoon he found the prisoners had forcibly entered his apartments, and were smashing his furniture and effects.",0.18960244648318042
3200808408,1889-11-09,Illustrated Police News,"He selzed Barnett, and at Sali sbruggled with him, and then Howard held his wife, his wil and ni great commotion followed.","He seized Barnett, and struggled with him, and then Howard held his wife, and a great commotion followed.",0.19047619047619047
3200808408,1889-11-09,Illustrated Police News,"Barnett was a in that lodger in the same house, but Howard was a stranger room. there.","Barnett was a lodger in the same house, but Howard was a stranger there.",0.19444444444444445
3200808408,1889-11-09,Illustrated Police News,"MIrs. Ellis said that after her little girl had would Anoklod the door of their room Barnett forcibly pushed becanu ; ilt open and struck her (witness), whilst Howard them I shoueod, "" Give it her.'","Mrs. Ellis said that after her little girl had knocked the door of their room Barnett forcibly pushed it open and struck her (witness), whilst Howard shouted, ""Give it her.""",0.18497109826589594
3200808408,1889-11-09,Illustrated Police News,"When her husband returned cator) from the coort he a ized Howard, and there was a stealis great hubbub, and the whole house and neighbour- Cap Rhood beoamo in an uproar.","When her husband returned from the court he sized Howard, and there was a great hubbub, and the whole house and neighbourhood became in an uproar.",0.18493150684931506
3200808408,1889-11-09,Illustrated Police News,"The dama-e done was has m, estimatedl at �z lOs.",The damage done was estimated at £3 10s.,0.325
3200808408,1889-11-09,Illustrated Police News,Barnett said that Ellis came Mr. back drunk. and the damage was done in their Chs abruiggles.,"Barnett said that Ellis came back drunk, and the damage was done in their struggles.",0.13095238095238096
3200808408,1889-11-09,Illustrated Police News,None of it was done wilfully.,None of it was done wilfully.,0.0
3200808408,1889-11-09,Illustrated Police News,"Howard depos saia he could not understand what iU was about, as street he had aocepted an invitation from Barnett to take cither tea with him, and knew nothing about the lodgers.","Howard said he could not understand what it was about, as he had accepted an invitation from Barnett to take tea with him, and knew nothing about the lodgers.",0.14556962025316456
3200808408,1889-11-09,Illustrated Police News,"was n Elis'e little daughter said that Barnetb kicked her of Pri miother, and then he smashod the lamp and other him t .hiogs with a piece of iron.","Ellis's little daughter said that Barnett kicked her mother, and then he smashed the lamp and other things with a piece of iron.",0.1953125
3200808408,1889-11-09,Illustrated Police News,Herfather arrivedafter the At damage had been done.,Her father arrived after the damage had been done.,0.1
3200808408,1889-11-09,Illustrated Police News,Constable 358 D said wvhen he the I we-nt after the prisoners he found them in a drunken and t ateto in the Tottenham court-road.,Constable 358 D said when he went after the prisoners he found them in a drunken state in the Tottenham court-road.,0.13043478260869565
3200808408,1889-11-09,Illustrated Police News,"A witness fnr rdgar Barnett, a female lodger in the same house, sard the i that. when h1i3 caine horme he struck Barnett, and cireu knoaked him down against her door.","A witness for Barnett, a female lodger in the same house, said that when Ellis came home he struck Barnett, and knocked him down against her door.",0.19863013698630136
3200808408,1889-11-09,Illustrated Police News,"Then they Ml r,uruggled together in Bllis's room and the furniture make was broken.",Then they struggled together in Ellis's room and the furniture was broken.,0.16216216216216217
3200808408,1889-11-09,Illustrated Police News,"Other witnesses spoke against the char, IilUise3.",Other witnesses spoke against the Ellises.,0.23809523809523808
3200808408,1889-11-09,Illustrated Police News,"They were noisy people, it was said, and whic none of the lodgers could get much rest for them.","They were noisy people, it was said, and none of the lodgers could get much rest for them.",0.05555555555555555
3200808408,1889-11-09,Illustrated Police News,Batel -The conBstable said tha8 Ellis himself and everyone in Kett the houee bad been drinking.,The constable said that Ellis himself and everyone in the house had been drinking.,0.1951219512195122
3200808408,1889-11-09,Illustrated Police News,"When he entered all there the women "" flew "" downstairs and wanted to get ae the I Mrs. Ellis.","When he entered all the women ""flew "" downstairs and wanted to get at Mrs. Ellis.",0.16049382716049382
3200808408,1889-11-09,Illustrated Police News,"All the thiDgs in Ellis's room were Th *brokeu up, except the bedstead and bolster, and the Who damage could riot have been caused merely by a M: sltruggle.","All the things in Ellis's room were broken up, except the bedstead and bolster, and the damage could not have been caused merely by a struggle.",0.11188811188811189
3200808408,1889-11-09,Illustrated Police News,"Mr. EHannsy fined the prisoners 40t., and for s -4 03. dean %ge each, or impr.Itsrlmont for a month.","Mr. Hannay fined the prisoners 40s., and .40s damage each, or imprisonment for a month.",0.26436781609195403
3200809738,1890-10-18,Illustrated Police News,STRANGE CONFESSION OF MURDER.,STRANGE CONFESSION OF MURDER.,0.0
3200809738,1890-10-18,Illustrated Police News,"A clAN named Walter Hassell, who described him- self as a clerk, has been charged, at the BDw-street Police-court, before Mr. Vaughan, on his own confession, with the murder of a private in the IKing's.. Royal Rifle Corps, named Downey.","A MAN named Walter Hassell, who described himself as a clerk, has been charged, at the Bow-street Police-court, before Mr. Vaughan, on his own confession, with the murder of a private in the King's Royal Rifle Corps, named Downey.",0.034782608695652174
3200809738,1890-10-18,Illustrated Police News,"Detective. inspector.-Coni4est said that, in -'cnpany' with Sergeant Nash, he saw the prisoner thatimorning on his release from Millbank Prison, and said to him, "" We are police-officers, and are going to arrest-you, in consequence of a statement you have' made.""","Detective-inspector Conquest said that, in company with Sergeant Nash, he saw the prisoner that morning on his release from Millbank Prison, and said to him, ""We are police officers, and are going to arrest you in consequence of a statement you have made.""",0.06640625
3200809738,1890-10-18,Illustrated Police News,After receiving the usual caution he adhered to what he had stated.,"After receiving the usual caution, he adhered to what he had stated.",0.014705882352941176
3200809738,1890-10-18,Illustrated Police News,"In his confession he described himself as a late private of the 4th Battalion King's Royal I-tidle Corps, and now of the first-class Army Reserve.","In his confession he described himself as a late private of the 4th Battalion King's Royal Rifle Corps, and now of the first-class Army Reserve.",0.027777777777777776
3200809738,1890-10-18,Illustrated Police News,"He stated that early in March, 1888, when stationed at Camp Umballa, Tndia, he murdered Private Downey by cutting his throat- with a razor.","He stated that early in March, 1888, when stationed at Camp Umballa, India, he murdered Private Downey by cutting his throat with a razor.",0.014492753623188406
3200809738,1890-10-18,Illustrated Police News,"It was about a quarter to ten p.m., after tattoo.","It was about a quarter to ten p.m., after tattoo.",0.0
3200809738,1890-10-18,Illustrated Police News,"Having obtained permission to go to the Latrine-the prisoner went and s'irteted himself behind some trees on the main road leading to the military gymnasium, know- ing that Lance-corporal Bacon, against whom he had a spite, would pass that way.","Having obtained permission to go to the Latrine the prisoner went and secreted himself behind some trees on the main road leading to the military gymnasium, knowing that Lance-corporal Bacon, against whom he had a spite, would pass that way.",0.024896265560165973
3200809738,1890-10-18,Illustrated Police News,The prisoner took with himalarge stickandarazor.,The prisoner took with him a large stick and a razor.,0.09433962264150944
3200809738,1890-10-18,Illustrated Police News,"Whilstinhidingasoldier came along, and the prisoner rushed out on him and knocked him down with the stick.","Whilst in hiding a soldier came along, and the prisoner rushed out on him and knocked him down with the stick.",0.03636363636363636
3200809738,1890-10-18,Illustrated Police News,He then drew therazor across his throat.,He then drew the razor across his throat.,0.024390243902439025
3200809738,1890-10-18,Illustrated Police News,"After committing the deed the prisoner went back to camp, first hiding the razor in a hollow tree.","After committing the deed, the prisoner went back to camp, first hiding the razor in a hollow tree.",0.010101010101010102
3200809738,1890-10-18,Illustrated Police News,Shortly after his return the prisoner learned that Private Downey had been found on the main road with his throat cut.,Shortly after his return the prisoner learned that Private Downey had been found on the main road with his throat cut.,0.0
3200809738,1890-10-18,Illustrated Police News,It was believed that some natives had committed the murder.,It was believed that some natives had committed the murder.,0.0
3200809738,1890-10-18,Illustrated Police News,"As he had no ill-feeling against the murdered' man no one suspected the prisoner of the dehd, and of course lie kept quiet.","As he had no ill-feeling against the murdered man no one suspected the prisoner of the deed, and of course he kept quiet.",0.03305785123966942
3200809738,1890-10-18,Illustrated Police News,"In March, 1889, he left the army with a very indifferenb charaster, in cosse- quence of which lie had been unableto obtain employ- ment.","In March, 1889, he left the army with a very indifferent character, in consequence of which he had been unable to obtain employment.",0.07575757575757576
3200809738,1890-10-18,Illustrated Police News,"The terrible deed he had committed con- tinually preyed upon his mind, and he. had several times thought of giving himself up to justice, but he had not the courage to do so.","The terrible deed he had committed continually preyed upon his mind, and he had several times thought of giving himself up to justice, but he had not the courage to do so.",0.017543859649122806
3200809738,1890-10-18,Illustrated Police News,A short time ago lie was committed-to Millbank for twenty-one days for wilfil edamage.,A short time ago he was committed to Millbank for twenty-one days for wilful damage.,0.05952380952380952
3200809738,1890-10-18,Illustrated Police News,"Whilst there lie made the above confession, which was witnessed and read over to him by Chief-inspector Conquest.","Whilst there he made the above confession, which was witnessed and read over to him by Chief-inspector Conquest.",0.017857142857142856
3200809738,1890-10-18,Illustrated Police News,"The confession was signed Walter Hassall, alias George Harris.","The confession was signed Walter Hassall, alias George Harris.",0.0
3200809738,1890-10-18,Illustrated Police News,The accused was remanded for inquiries to be made.,The accused was remanded for inquiries to be made.,0.0
3200809739,1890-10-18,Illustrated Police News,THE :fOXTON BURRGLAFv.I,THE HOXTON BURGLAR.,0.3157894736842105
3200809739,1890-10-18,Illustrated Police News,"._ . .. I . - I T I - _ - -. 1_,_..: SiNCE Wright, the Hoxton burglar, received his flogging for the murderous attack on Warder Attwood, he has been kept in solitary confinement.","SINCE Wright, the Hoxton burglar, received his flogging for the murderous attack on Warder Attwood, he has been kept in solitary confinement.",0.2695035460992908
3200809739,1890-10-18,Illustrated Police News,1 His demeanour is sullen and his mania for destrne- tion is as keen as when he was first incarcerated.,His demeanor is sullen and his mania for destruction is as keen as when he was first incarcerated.,0.07142857142857142
3200809739,1890-10-18,Illustrated Police News,"Of course, at present there is not the slightest possi- bility of his doing further injury to his guardians, but he vows when the opportunity presents itself he will have revenge for what. he considers the ill-treat. ment he was subjected to some few weeks since.","Of course, at present there is not the slightest possibility of his doing further injury to his guardians, but he vows when the opportunity presents itself he will have revenge for what he considers the ill-treatment he was subjected to some few weeks since.",0.01937984496124031
3200809739,1890-10-18,Illustrated Police News,"He maintains he will sacrifices-'the life of one of: his keepers, so as to cheat th6e uniahment mneted out to; him, preferring to meet his doom on the gallows than suffer penal servitude.","He maintains he will sacrifice the life of one of his keepers, so as to cheat the punishment meted out to him, preferring to meet his doom on the gallows than suffer penal servitude.",0.04945054945054945
3200809739,1890-10-18,Illustrated Police News,"No one is allowed to come in close contact With him, so that until he once more makes his appearance on the public works there is not the slightest need for alarm.","No one is allowed to come in close contact with him, so that until he once more makes his appearance on the public works there is not the slightest need for alarm.",0.006134969325153374
3200809739,1890-10-18,Illustrated Police News,"His daily subsistence is handed him through iron bars, when I periodical visits are made to his cell, and it is stated his language is most violent..","His daily subsistence is handed him through iron bars, when periodical visits are made to his cell, and it is stated his language is most violent.",0.02054794520547945
3200809739,1890-10-18,Illustrated Police News,"It is also stated that l he will be kept in' solitary confinbinent for nine months, in the hope of taming.hirn, and at the expi- ration of that period will be permitted to labour on .x the public works with a gang of men.","It is also stated that he will be kept in solitary confinement for nine months, in the hope of taming-him, and at the expiration of that period will be permitted to labour on the public works with a gang of men.",0.06635071090047394
3200809739,1890-10-18,Illustrated Police News,"If by good- conduct he should gain favour with the officials,' he' ;c might be permitted to work without his chains.","If by good conduct be should gain favour with the officials, he might be permitted to work without his chains.",0.06363636363636363
3200809739,1890-10-18,Illustrated Police News,"AT the County Magistrates Court, Liverpool, on Saturday, James Fecit, contractor for the supply of 3 milk to the Walton Workhouse, was charged with c selling milk not of the quality demanded by the purchaser.","AT the County Magistrates Court, Liverpool, on Saturday, James Fecit, contractor for the supply of milk to the Walton Workhouse, was charged with selling milk not of the quality demanded by the purchaser.",0.0196078431372549
3200809739,1890-10-18,Illustrated Police News,"He had to supply 170 gallons daily, and on some samples being taken: and tested it was found t that the milk had been deprived of half its cream, and that water hid been added to the poorest milk to the extent of 10 per cent.'","He had to supply 170 gallons daily, and on some samples being taken and tested it was found that the milk had been deprived of half its cream, and that waster had been added to the poorest milk to the extent of 10 per cent.",0.026905829596412557
3200809739,1890-10-18,Illustrated Police News,The defendant was fined �20 aiid costs.,The defendant was fined £20 and costs.,0.07894736842105263
3200809739,1890-10-18,Illustrated Police News,"ADAss STosE;'ag-d wenta lt'ouser, of Heath a and Reach, near Leighton Buzzard, was brought up at the Leighton Buzzard Police-court charged with I stabbing his father and mother.","ADAM STONE, aged twenty, a labourer, of Heath and Reach, near Leighton Buzzard, was brought up at the Leighton Buzzard Police-court charged with stabbing his father and mother.",0.10227272727272728
3200809739,1890-10-18,Illustrated Police News,"The prisoner, who lives with his parents, on Friday night canie home r under the influence of drink.","The prisoner, who lives with his parents, on Friday night came home under the influence of drink.",0.041237113402061855
3200809739,1890-10-18,Illustrated Police News,"An altercation ensued, and it is alleged that Stone took out a large clasp- knife and stabbed the father in the back, inflicting a terrible wound.","An altercation ensued, and it is alleged that Stone took out a lare clasp-knife and stabbed the father in the back, inflicting a terrible wound.",0.013888888888888888
3200809739,1890-10-18,Illustrated Police News,"The mother, who interfered, was a also stabbed in the arm.","The mother, who interfered, was also stabbed in the arm.",0.03571428571428571
3200809739,1890-10-18,Illustrated Police News,The prisoner was remanded.,The prisoner was remanded.,0.0
3200809847,1890-11-29,Illustrated Police News,A PAUPER TURNED DETECTIVE.,A PAUPER TURNED DETECTIVE.,0.0
3200809847,1890-11-29,Illustrated Police News,"-.. 0... -..1 'D--l~ undomutl - of WILLIAM SMITH aMd William Power, until recently 'W pauper inmates of the Holborn Union Workhouse at in Mitcham, were charged, at the Croydon Petty Sessions, cc on Saturday, on remand with being concerned together in i stealing from that place a quantity of clothing and 5s. 2d., di the property of Frank Bileliffe, one of the labour masters.","WILLIAM SMITH and William Power, until recently pauper inmates of the Holborn Union Workhouse at Mitcham, were charged, at the Croydon Petty Sessions, on Saturday, on remand with being concerned together in stealing from that place a quantity of clothing and 5s. 2d., the property of Frank Bilcliffe, one of the labour masters.",0.1559633027522936
3200809847,1890-11-29,Illustrated Police News,"of Dnring the latter part of October Dlileliffe's quarters were ca entered by thieves, who completely ransacked his bedroom cl and stole the articles mentioned in the charge.","During the latter part of October Bilcliffe's quarters were entered by thieves, who completely ransacked his bedroom and stole the articles mentioned in the charge.",0.07926829268292683
3200809847,1890-11-29,Illustrated Police News,"From c what afterwards came to the knowledge of the master, W 'Mr. Simnionds, he instructed a pauper named Wyatt to re get into conversation with the prisoners, the result being in that the trio arranged to meet in Ehin-yard, Great Wind- so mill-street, London.","From what afterwards came to the knowledge of the master, Mr. Simmonds, he instructed a pauper named Wyatt to get into conversation with the prisoners, the result being that the trio arranged to meet in Ham-yard, Great Windmill-street, London.",0.09053497942386832
3200809847,1890-11-29,Illustrated Police News,"The appointment was kept, and the Li prisoners then informed Wyatt that they committed the robbery at the workliouse, and had, hidden the plunder on in a tank over a closet in No. 3 block, adding that they were going to fetch it away at six o'clock that evening.","The appointment was kept, and the prisoners then informed Wyatt that they committed the robbery at the workhouse, and had hidden the plunder on a tank over a closet in No. 3 block, adding that they were going to fetch it away at six o'clock that evening.",0.03543307086614173
3200809847,1890-11-29,Illustrated Police News,"After arranging to meet Wyatt on their return journey at the in Eflepiant and Castle, they started for Mlitcham, and W yatt i at once sent a telegracn to the master telling him that the th men wvere coming.","After arranging to meet Wyatt on their return journey at the Elephant and Castle, they started for Mitcham, and Wyatt at once sent a telegram to the master telling him that the men were coming.",0.07772020725388601
3200809847,1890-11-29,Illustrated Police News,"Mr. Simmoods then procured theen assistance of Detective Bosivell, andl after waiting for do some time in the grounds their patience was rewarded by ro seeing Smith anti Powver drop over the wall.","Mr. Simmonds then procured the assistance of Detective Boswell, and after waiting for some time in the grounds their patience was rewarded by seeing Smith and Power drop over the wall.",0.08152173913043478
3200809847,1890-11-29,Illustrated Police News,"It was tis proved that prisoners had been previously convicted, and ha in committing them for trial Sir Thomas Edridge (chair- muan) warmly complimented Mr. Siiocds, the work- on house imaster, on the way in which lie had conducted the scatter oil behalf of the guardians.","It was proved that prisoners had been previously convicted, and in committing them for trial Sir Thomas Edridge (chairman) warmly complimented Mr. Simmonds, the work-house master, on the way in which he had conducted the matter on behalf of the guardians.",0.09411764705882353
3200809847,1890-11-29,Illustrated Police News,w co GOoSS CRUELTY TO A CHILD.,GROSS CRUELTY TO A CHILD.,0.28
3200809847,1890-11-29,Illustrated Police News,"-At the Wandsworth hi] Police-court James Toomey, a labourer, living in Moat- as street, Battersea, was charged with brutally ill-treating mi his son aged six years.","-At the Wandsworth Police-court James Toomey, a labourer, living in Moat-street, Battersea, was charged with brutally ill-treating his son aged six years.",0.07142857142857142
3200809847,1890-11-29,Illustrated Police News,"Detectivo Gilby said in conse- quence of the receipt of an anonymous communication lie visited the prisoner's house and found the boy in bed, his no fete being tied up wviths a piece of rag.","Detective Gilby said in consequence of the receipt of an anonymous communication he visited the prisoner's house and found the boy in bed, his face being tied up with a piece of rag.",0.06593406593406594
3200809847,1890-11-29,Illustrated Police News,Witness removed an the rag and asked what was the matter ivith li hh.,Witness removed the rag and asked what was the matter with him.,0.14285714285714285
3200809847,1890-11-29,Illustrated Police News,"I-luImli replied, ""Father has been kicking me.""","He replied ""Father has been kicking me.""",0.225
3200809847,1890-11-29,Illustrated Police News,"He told the MI lirisoner that be should take him lute custody for ill-treat- en lug liii eon, and lie replied, ''Ilai very sorry: I got drunlkch and assaulted him because he broke a plate.""","He told the prisoner that he should take him into custody for ill-treating his son, and he replied, ""I am very sorry; I got drunk and assaulted him because he broke a plate.""",0.16666666666666666
3200809847,1890-11-29,Illustrated Police News,A little ev g-irl who lived in the same house proved having seen thealt prisoner knock the boy's heal against the bedroom door dij and kick him in the back.,A little girl who lived in the same house proved having seen the prisoner knock the boy's head against the bedroom door and kick him in the back.,0.08275862068965517
3200809847,1890-11-29,Illustrated Police News,"Another vitness stated that TI she heard the little boy cry out piteously, ""Oh, daddy, don't kick me so !'","Another witness stated that she heard the little boy cry out piteously, ""Oh, daddy, don't kick me so!'",0.049019607843137254
3200809847,1890-11-29,Illustrated Police News,"Mr. . F. Borrows sald he wvas called c to examine the child, aid found him suffering from a, fractured jaw cad other injuries of recentinfliction.","Mr. G. F. Borrows said he was called to examine the child, and found him suffering from a fractured jaw and other injuries of recent infliction.",0.06944444444444445
3200809847,1890-11-29,Illustrated Police News,"The body was much discoloured from bruises, and there twas a wound under the chin, where he hal, no doubt, been kick-ed.","The body was much discoloured from bruises, and there was a wound under the chin, where he had, no doubt, been kicked.",0.025423728813559324
3200809847,1890-11-29,Illustrated Police News,The boy was too severely injured to attend the A court.,The boy was too severely injured to attend the court.,0.03773584905660377
3200809847,1890-11-29,Illustrated Police News,Mr. Phillips mentioned' that the boy had been subjected to this brutality for a long time past.,Mr. Phillips mentioned that the boy had been subjected to this brutality for a long time past.,0.010638297872340425
3200809847,1890-11-29,Illustrated Police News,Mr. be Lushington committed the prisoner for trial.,Mr. Lushington committed the prisoner for trial.,0.0625
3200809849,1890-11-29,Illustrated Police News,THE TAUNTON RAILVAY DISASTER.,THE TAUNTON RAILWAY DISASTER.,0.034482758620689655
3200809849,1890-11-29,Illustrated Police News,"'Y ON Safurday the Taunton Assizes opened, Mr. Justice le Grantham presiding.","ON Saturday the Taunton Assizes opened, Mr. Justice Grantham presiding.",0.09859154929577464
3200809849,1890-11-29,Illustrated Police News,"His lordship, in addressing the . grand jury, referred to the charge against George Rice, a- signalman, of causing the death of ten persons at Norton or Fitewarren, and said that it was undoubted that the e defendant had a duty to perform and did niot do it, and le that in consequence of his not doing so the lives of ten kg persons at least were sacrificed.","His lordship, in addressing the grand jury, referred to the charge against George Rice, signalman, of causing the death of ten persons at Norton Fitzwarren, and said that it was undoubted that the defendant had a duty to perform and did not do it, and that in consequence of his not doing so the lives of ten persons at least were sacrificed.",0.05263157894736842
3200809849,1890-11-29,Illustrated Police News,"The law on the point was that everyone who contracted to perform certain duties upon which the preservation of life depended, and s0 who neglected to perform those duties, and thereby caused 15 the death of any person, committed the same offence as if le he had caused the same effect by an act done.","The law on the point was that everyone who contracted to perform certain duties upon which the preservation of life depended, and who neglected to perform those duties, and thereby caused the death of any person, committed the same offence as if he had caused the same effect by an act done.",0.030927835051546393
3200809849,1890-11-29,Illustrated Police News,"It would I be for the jury to consider what was the state of the man's le mind when he was guilty of the offence-in other words, is whether the neglect was culpable.","It would be for the jury to consider what was the state of the man's mind when he was guilty of the offence-in other words, whether the neglect was culpable.",0.050955414012738856
3200809849,1890-11-29,Illustrated Police News,He considered that 4-they should find a true bill.,He considered that they should find a true bill.,0.041666666666666664
3200809849,1890-11-29,Illustrated Police News,"-The grand jury retired, ,ad Jfreturned into court with a true bill against the prisoner","-The grand jury retired, and returned into court with a true bill against the prisoner.",0.05747126436781609
3200809849,1890-11-29,Illustrated Police News,They made a presentment to the effect that the attention of the Government should be called to the great danger involved in allowing trains to be shunted upon the main a lines,They made a presentment to the effect that the attention of the Government should be called to the great danger involved in allowing trains to be shunted upon the main lines.,0.017241379310344827
3200809849,1890-11-29,Illustrated Police News,"-George Rise, sixty-three, signalman, was then :e indicted for the manslaughter of Robert Walkerand nine -other persons at Norton Fitzwarren on November 11th","-George Rice, sixty-three, signalman, was then indicted for the manslaughter of Robert Walker and nine other persons at Norton Fitzwarren on November 11th.",0.04516129032258064
3200809849,1890-11-29,Illustrated Police News,"- :oMr. Douglas Metcalfe and Mr. Warry prosecuted; and dI Mr. Charles Mathews defended, whilst a mumber of counsel r- watched the proceedings on behalf of the Great Western )r Company.","-Mr. Douglas Metcalfe and Mr. Warry prosecuted; and Mr. Charles Mathews defended, whilst a number of counsel watched the proceedings on behalf of the Great Western Company.",0.0755813953488372
3200809849,1890-11-29,Illustrated Police News,-The prisoner pleaded not guilty,-The prisoner pleaded not guilty.,0.030303030303030304
3200809849,1890-11-29,Illustrated Police News,"-Noblo, the 1- driver of the goods train, wos examined, and said he was on the up line nine or ten dfinutes before the special came up.","-Noble, the driver of the goods train, was examined, and said he was on the up line nine or ten minutes before the special came up.",0.05343511450381679
3200809849,1890-11-29,Illustrated Police News,The red light oln his engine had just been rernbved as the special came in sight.,The red light on his engine had just been removed as the special came in sight.,0.05063291139240506
3200809849,1890-11-29,Illustrated Police News,"He did not think the driver of the special could have seen witness's light at a grsater a- distance than one hundred and fifty yards, and if the red 1e light had been showing the speed of the special could not n have been materially reduced, as it is a light train, and the le rails were greasy.","He did not think the driver of the special could have seen witness's light at a greater distance than one hundred and fifty yards, and if the red light had been showing the speed of the special could not have been materially reduced, as it is a light train, and the rails were greasy.",0.04225352112676056
3200809849,1890-11-29,Illustrated Police News,-Evidence was given that the prisoner sy a few months ago sustained a fracture of the ribs and is slight lacerations about the head.,-Evidence was given that the prisoner a few months ago sustained a fracture of the ribs and slight lacerations about the head.,0.047619047619047616
