Sample ID,Date,Publication,OCR Text,Ground Truth,old_CER,Model Correction,new_CER,CER_reduction
3200811325,1893-02-25,Illustrated Police News,No.,No.,0.0,No.,0.0,
3200811325,1893-02-25,Illustrated Police News,"When you arrested him did he, suiiet 'thatrhe -should, be brought before one of thereiident magis. 1'ira,tes",When you arrested him did he suggest that he should be brought before one of the resident magistrates?,0.1666666666666666,When you arrested him did he submit that he should be brought before one of the resident magistrates?,0.0392156862745098,76.47058823529412
3200811325,1893-02-25,Illustrated Police News,"P No,; he suggested thatE'ihoi4 d bring him b~efore' another gentleman.",No; he suggested that I should bring him before another gentleman.,0.1818181818181818,"No, he suggested that he should bring him before another gentleman.",0.0454545454545454,75.0
3200811325,1893-02-25,Illustrated Police News,"Mr.""4er li' yoabear ' f th iipisbiner, state that ' he ba~d been'; five ' weeks in ' Belfast ?''",Mr. Carr: Did you hear the prisoner state that he had been five weeks in Belfast?,0.419753086419753,"Mr. M'Cullough: You are the prisoner, state that you have been five weeks in Belfast?",0.2469135802469135,41.17647058823529
3200811325,1893-02-25,Illustrated Police News,No.,No.,0.0,No.,0.0,
3200811325,1893-02-25,Illustrated Police News,",The accused was thena remanded onI ; bail,' b'ut- s 'no satisfactory soretias~were forthcomning 1.'liewas 'removed to prison four hours 'l'aiter.,","The accused was then remanded on bail, but as no satisfactory sureties were forthcoming he was removed to prison four hours later.",0.1923076923076923,"The accused was then remanded on bail, but no satisfactory statements were forthcoming, and he was removed to prison four hours later.",0.1153846153846153,39.99999999999999
3200811327,1893-02-25,Illustrated Police News,THE EXTRAORDINARY TRAGEDY AT :X BRIXTON.,THE EXTRAORDINARY TRAGEDY AT BRIXTON.,0.081081081081081,THE EXTRAORDINARY TRAGEDY AT BRIXTON.,0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"~~~~~. .. I .. .. .- . Y AT the Lambeth Police-court, Frederick James Chap- man, twenty-eight, ironmonger's assistant, appeared on remand to answer a charge of wilfully murdering his l child, Alfred Fred Chapman.","AT the Lambeth Police-court, Frederick James Chapman, twenty-eight, ironmonger's assistant, appeared on remand to answer a charge of wilfully murdering his child, Alfred Fred Chapman.",0.1584699453551912,"AT the Lambeth Police-court, Frederick James Chapman, twenty-eight, ironmonger's assistant, appeared on remand to answer a charge of wilfully murdering his child, Alfred Fred Chapman.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,Mr. Frayling prosecuted on behalf of the Treasury and Mr. Searle defended.,Mr. Frayling prosecuted on behalf of the Treasury and Mr. Searle defended.,0.0,Mr. Frayling prosecuted on behalf of the Treasury and Mr. Searle defended.,0.0,
3200811327,1893-02-25,Illustrated Police News,"The accused appeared to be in a dejected state of mind, and had considerable difficulty in subduing his emotion.","The accused appeared to be in a dejected state of mind, and had considerable difficulty in subduing his emotion.",0.0,"The accused appeared to be in a dejected state of mind, and had considerable difficulty in subduing his emotion.",0.0,
3200811327,1893-02-25,Illustrated Police News,Inspector Sewell deposed to the prisoner surrendering at Brixton Police-station.,Inspector Sewell deposed to the prisoner surrendering at Brixton Police-station.,0.0,Inspector Sewell deposed to the prisoner surrendering at Brixton Police-station.,0.0,
3200811327,1893-02-25,Illustrated Police News,"When witneasshed.thi, nature 3 of the charge he duly cautioned the prjsoner~j.N statcd that hehaddrowned his child.","When witness heard the nature of the charge he duly cautioned the prisoner, who stated that he had drowned his child.",0.1538461538461538,"When witness heard the nature of the charge he duly cautioned the prisoner, who stated that he had drowned his child.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,is ifehadconfessed to him that she had been intimate -wit6 his 'brother againgt her will.,His wife had confessed to him that she had been intimate with his brother against her will.,0.0879120879120879,He said that she had confessed to him that she had been intimate with his brother against her will.,0.1318681318681318,-50.000000000000014
3200811327,1893-02-25,Illustrated Police News,"The prisoner thenadded that when he heard her confession he took the infant, which was only l five days old, and drowned it in a, pail of water.","The prisoner then added that when he heard her confession he took the infant, which was only five days old, and drowned it in a pail of water.",0.028169014084507,"The prisoner then added that when he heard her confession he took the infant, which was only five days old, and drowned it in a pail of water.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,His brother was a sergeant in a regiment stationed at Eartle- pool.,His brother was a sergeant in a regiment stationed at Hartlepool.,0.0461538461538461,His brother was a sergeant in a regiment stationed at Carlisle.,0.1076923076923077,-133.33333333333363
3200811327,1893-02-25,Illustrated Police News,Mrs. Crapper said she was the mother of the prisoner's wife.,Mrs. Crapper said she was the mother of the prisoner's wife.,0.0,Mrs. Crapper said she was the mother of the prisoner's wife.,0.0,
3200811327,1893-02-25,Illustrated Police News,"The couple had&resided for about nine months at 47, Vassall-road, wherethey-rented two rooms.","The couple had resided for about nine months at 47, Vassall-road, where they rented two rooms.",0.0319148936170212,"The couple had resided for about nine months at 46, Vassall-road, where they rented two rooms.",0.0106382978723404,66.66666666666657
3200811327,1893-02-25,Illustrated Police News,"5 On January 26ch witness, who lived near the Waterloo- 3 road, received a telegram from the psrisoner asking her L to come over at once.","On January 26th witness, who lived near the Waterloo road, received a telegram from the prisoner asking her to come over at once.",0.0697674418604651,"On January 26th witness, who lived near the Waterloo-road, received a telegram from the prisoner asking her to come over at once.",0.0077519379844961,88.88888888888889
3200811327,1893-02-25,Illustrated Police News,When she arrived at Brixton he 3 told her that he had murdered the child.,When she arrived at Brixton he told her that he had murdered the child.,0.028169014084507,When she arrived at Brixton he told her that he had murdered the child.,0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"The wife was then in bed, and crying very much.","The wife was then in bed, and crying very much.",0.0,"The wife was then in bed, and crying very much.",0.0,
3200811327,1893-02-25,Illustrated Police News,"The husband said he was afraid the baby would be blind, and so had drowned it in the pail.","The husband said he was afraid the baby would be blind, and so had drowned it in the pail.",0.0,"The husband said he was afraid the baby would be blind, and so had drowned it in the pail.",0.0,
3200811327,1893-02-25,Illustrated Police News,"He also stated that his wife had visited Hartlepool, and that his brother had taken liberties with her while there.","He also stated that his wife had visited Hartlepool, and that his brother had taken liberties with her while there.",0.0,"He also stated that his wife had visited Hartlepool, and that his brother had taken liberties with her while there.",0.0,
3200811327,1893-02-25,Illustrated Police News,Miss Shalders (student at the Clapham Maternity Institute) deposed to having attended Mrs. Ohapman.,Miss Shalders (student at the Clapham Maternity Institute) deposed to having attended Mrs. Chapman.,0.0101010101010101,Miss Shalders (student at the Clapham Maternity Institute) deposed to having attended Mrs. Chapman.,0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"On January 24th wit- ness's attention was called to the child's left eye, which I was inflamed and swollen.","On January 24th witness's attention was called to the child's left eye, which a was inflamed and swollen.",0.0285714285714285,"On January 24th witness's attention was called to the child's left eye, which was inflamed and swollen.",0.019047619047619,33.333333333333165
3200811327,1893-02-25,Illustrated Police News,"This was reported to Dr. Pearce, who prescribed a lotion.","This was reported to Dr. Pearce, who prescribed a lotion.",0.0,"This was reported to Dr. Pearce, who prescribed a lotion.",0.0,
3200811327,1893-02-25,Illustrated Police News,"On the 2Gth witness i again called, and found Mrs. Chapman and her mother crying bitterly.","On the 26th witness again called, and found Mrs. Chapman and her mother crying bitterly.",0.034090909090909,"On the 26th witness again called, and found Mrs. Chapman and her mother crying bitterly.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"In the prisoner's presence the former said accused-bad murdered the child, and the man made no reply.","In the prisoner's presence the former said accused had murdered the child, and the man made no reply.",0.0198019801980198,"In the prisoner's presence the former said accused had murdered the child, and the man made no reply.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"The wifecomplained of the brother's conduct, and said the prisoner had contracted an illness in conse- quence.","The wife complained of the brother's conduct, and said the prisoner had contracted an illness in consequence.",0.0275229357798165,"The wife complained of the brother's conduct, and said the prisoner had contracted an illness in consequence.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"Dr. Sutton raid he had examined the child a few hours after the death, which was undoubtedly due to asphyxi,' probably brought about by drowniing.","Dr. Sutton said he had examined the child a few hours after the death, which was undoubtedly due to asphyxia, probably brought about by drowning.",0.0275862068965517,"Dr. Sutton said he had examined the child a few hours after the death, which was undoubtedly due to asphyxia, probably brought about by drowning.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"Reply- ihg to Air, Searle, witness said there were no specilic :symptoms of drowning, but he could not say that the death was attributable to shock caused by momentarily 3 dippingi the child in the water.","Replying to Mr. Searle, witness said there were no specific symptoms of drowning, but he could not say that the death was attributable to shock caused by momentarily dipping the child in the water.",0.0558375634517766,"Replying to Mr. Searle, witness said there were no specific symptoms of drowning, but he could not say that the death was attributable to shock caused by momentarily dipping the child in the water.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,The prisoner lvas then icoimmitted for trial.,The prisoner was then committed for trial.,0.0952380952380952,The prisoner was then committed for trial.,0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"Il reply to the 'usual caution, he statedthat he would reserve his defenrc e","In reply to the usual caution, he stated that he would reserve his defence.",0.08,"In reply to the usual caution, he stated that he would reserve his defence.",0.0,100.0
3200811327,1893-02-25,Illustrated Police News,"L n Thursday Mr. G. P. Wyatt,' boroner,;resumed his inquiry, at St, John'a Parochial Hall, Brixton respect. iug the death of Alfred Fred Chapman, aged dve days, the son of Frederick James Chapman, an ironmonger's L assistant, lately residing at 47, Vassall-road, Brixton, who stands remanded from the Lambeth PIolice-eourt on the charge of murdering deceased by drowning him in a pail of water on the 2ich ult.","On Thursday Mr. G. P. Wyatt, coroner, resumed his inquiry, at St. John's Parochial Hall, Brixton, respecting the death of Alfred Fred Chapman, aged five days, the son of Frederick James Chapman, an ironmonger's assistant, lately residing at 47, Vassall-road, Brixton, who stands remanded from the Lambeth Police-court on the charge of murdering deceased by drowning him in a pail of water on the 26th ult.",0.0469135802469135,"Thursday Mr. G. P. Wyatt, coroner, resumed his inquiry, at St. John's Parochial Hall, Brixton respecting the death of Alfred Fred Chapman, aged six days, the son of Frederick James Chapman, an ironmonger's assistant, lately residing at 47, Vassall-road, Brixton, who stands remanded from the Lambeth Police-court on the charge of murdering deceased by drowning him in a pail of water on the 20th ult.",0.019753086419753,57.89473684210519
3200811327,1893-02-25,Illustrated Police News,"Lavinia Ann Chapman, the wife of the accused, having been cautioned by the coroner, gave evidence in accordance with the facts already published.","Lavinia Ann Chapman, the wife of the accused, having been cautioned by the coroner, gave evidence in accordance with the facts already published.",0.0,"Lavinia Ann Chapman, the wife of the accused, having been cautioned by the coroner, gave evidence in accordance with the facts already published.",0.0,
3200811327,1893-02-25,Illustrated Police News,"After a loegthy deliberation the jury returned a veidict of wilful murder against the father, Frederick James Chapman, who in their opinion was strongly provoked-to commit the rash act.","After a lengthy deliberation the jury returned a verdict of wilful murder against the father, Frederick James Chapman, who in their opinion was strongly provoked to commit the rash act.",0.0216216216216216,"After a lengthy deliberation the jury returned a verdict of wilful murder against the father, Frederick James Chapman, who in their opinion was strongly provoked to commit the rash act.",0.0,100.0
3200811328,1893-02-25,Illustrated Police News,SUfQUEL. TO TIZE N-E1LL CASE.,SEQUEL TO THE NEILL CASE,0.3333333333333333,SUBSEQUENT TO THE NELL CASE.,0.2916666666666667,12.49999999999999
3200811328,1893-02-25,Illustrated Police News,".. I XI - - .. -- ,: A~ unt-n- ^.,val/r lAsriAEPtM bG2L.NDSTO~E, twenty-seven, a well-dressed muan, described as a tailor nud giving an address in the E~astend,'was charged ata Southwark Police-6ourt, on Saturdayb with s~tealing a watch and chain valued at �S2, the property of Abraham Limberat, of 145, Stamford- street.","ABRAHAM GLADSTONE, twenty-seven, a well-dressed man, described as a tailor and giving an address in the East-end, was charged at Southwark Police-court, on Saturday, with stealing a watch and chain valued at £2, the property of Abraham Limberat, of 145, Stamford-street.",0.237037037037037,"AUGUSTUS HENRY BROWNLAND, twenty-seven, a well-dressed man, described as a tailor and giving an address in the East-end, was charged at a Southwark Police-court, on Saturday, with stealing a watch and chain valued at £2, the property of Abraham Limber, of 145, Stamford-street.",0.0888888888888888,62.49999999999999
3200811328,1893-02-25,Illustrated Police News,"The prosecutor, iwho said he was a tailor, residing at 145 StamfordStieet, deprosed thnt on the 3rd inst., about eight o'clock in the evening, be heard his wife answer a knoci at the door, aud a, few minutes later heard her screanr'l","The prosecutor, who said he was a tailor, residing at 145, Stamford-street, deposed that on the 3rd inst., about eight o'clock in the evening, he heard his wife answer a knock at the door, and a few minutes later heard her scream.",0.0652173913043478,"The prosecutor, who said he was a tailor, residing at 145 Stamford-street, deposed that on the 3rd inst., about eight o'clock in the evening, he heard his wife answer a knock at the door, and a few minutes later heard her scream.",0.0043478260869565,93.33333333333331
3200811328,1893-02-25,Illustrated Police News,"He rushed out of the room into the passage, and ol the doorhtep he saw the prisoner and three other men.","He rushed out of the room into the passage, and on the doorstep he saw the prisoner and three other men.",0.0192307692307692,"He rushed out of the room into the passage, and at the doorstep he saw the prisoner and three other men.",0.0192307692307692,-1.623701173514294e-13
3200811328,1893-02-25,Illustrated Police News,"The prisoner pushed forward, and instantly Witness felt a'"" tug""at his watch chain, and saw the prisoner running away.","The prisoner pushed forward, and instantly witness felt a ""tug"" at his watch chain, and saw the prisoner running away.",0.0338983050847457,"The prisoner pushed forward, and instantly Witness felt a ""tug"" at his watch chain, and saw the prisoner running away.",0.0084745762711864,74.99999999999996
3200811328,1893-02-25,Illustrated Police News,"He would not s vear the prisoner took the watch. a-nd chain.,",He would not swear the prisoner took the watch and chain.,0.087719298245614,He would not swear the prisoner took the watch and chain.,0.0,100.0
3200811328,1893-02-25,Illustrated Police News,"Witnems formerly lived at 1].S, Stamnford' Itreete","Witness formerly lived at 118, Stamford-street.",0.1914893617021276,"Witness formerly lived at 11, Stamford-street.",0.0212765957446808,88.88888888888889
3200811328,1893-02-25,Illustrated Police News,"The prisoner and: hig friends in court had fre- quently visited the hou4e, both before and after the two tgirlsi Shrivell and Marshl, wre~ poisoned.","The prisoner and his friends in court had frequently visited the house, both before and after the two girls, Shrivell and Marsh, were poisoned.",0.0699300699300699,"The prisoner and his friends in court had frequently visited the house, both before and after the two girls, Shrivell and Marsh, were poisoned.",0.0,100.0
3200811328,1893-02-25,Illustrated Police News,lir' Sydney (for the prusecutioi) : I oust object.,Mr. Sydney (for the prosecution): I must object.,0.1458333333333333,Mr. Sydney (for the prosecution): I object.,0.1041666666666666,28.571428571428548
3200811328,1893-02-25,Illustrated Police News,"Mr. Philcox (for'the defence).--'I4want to show whvatthis man iis, nerid astlo the aflimud^.hat..h4s8soau5ed the prisoner to be where he is.","Mr. Philcox (for the defence): I want to show what this man is, and also the animus that has caused the prisoner to be where he is.",0.2137404580152671,"Mr. Philcox (for the defence). – I want to show what this man is, and ask the jury to acquit the prisoner to be where he is.",0.1603053435114503,24.99999999999997
3200811328,1893-02-25,Illustrated Police News,"This aiim 'ffgui'ed .very promninenltly in the Neill case, When the ciwrbner'told hims- ' The Magistrate: The issue before oeo is whether or not he'was robbed.:","This man figured very prominently in the Neill case, when the coroner told him- The Magistrate: The issue before me is whether or not he was robbed.",0.1554054054054054,"This allegation figured very prominently in the Neill case, when the counsel told him, ""The issue before you is whether or not he was robbed.""",0.2229729729729729,-43.47826086956522
3200811328,1893-02-25,Illustrated Police News,".. Rachiel Lirfhberat, the' wifP of the prosecutor, swore mobt positively that it was the prisoeier who robbed ber husbasid.","Rachel Limberat, the wife of the prosecutor, swore most positively that it was the prisoner who robbed her husband.",0.1304347826086956,"Rachael Leiber, the wife of the prosecutor, swore most positively that it was the prisoner who robbed her husband.",0.0434782608695652,66.66666666666666
3200811328,1893-02-25,Illustrated Police News,"Crosa2:cxamined: When witness lived at llS, Stamford-street, shle let lodgings to ladies.","Cross examined: When witness lived at 118, Stamford-street, she let lodgings to ladies.",0.0919540229885057,"Cross-examined: When witness lived at 11, Stamford-street, she let lodgings to ladies.",0.0229885057471264,74.99999999999999
3200811328,1893-02-25,Illustrated Police News,"Prisoner (in broken English): He try to do this to inc b6efore in the Eas1t-end, beoause 1 said when the case (Neill's acse) was on, that he knew that I said-, The Magistrate: You had better leave your case in the hands of your solicitfor.","Prisoner (in broken English): He try to do this to me before in the East-end, because I said when the case (Neill's ease) was on, that he knew that I said- The Magistrate: You had better leave your case in the hands of your solicitor.",0.047008547008547,"Prisoner (in broken English): He try to do this to me before in the East-end, because I said when the case (Neill's case) was on, that he knew that I said, The Magistrate: You had better leave your case in the hands of your solicitor.",0.0085470085470085,81.8181818181818
3200811328,1893-02-25,Illustrated Police News,"dwlisy Levy, a wellidressed ybung man, of the Hebrew piersuasion, deposed that he vwas a f urri4r, and that;-for many years slie had been thd prisoner's ""pal""","Rowley Levy, a well-dressed young man, of the Hebrew persuasion, deposed that he was a furrier, and that for many years he had been the prisoner's ""pal.""",0.1111111111111111,"David Levy, a well-dressed young man, of the Hebrew persuasion, deposed that he was a furrier, and that for many years he had been the prisoner's ""pal.""",0.0392156862745098,64.70588235294117
3200811328,1893-02-25,Illustrated Police News,"Witnes's and the prisoner were in the2 habit of visititg the prsecutos when lie kept a house 'in, the East-exid as well as at-118; Stamford-street.",Witness and the prisoner were in the habit of visiting the prosecutor when he kept a house in the East-end as well as at 118; Stamford-street.,0.0845070422535211,"Witness and the prisoner were in the habit of visiting the prosecutor when he kept a house in the East-road as well as at 118, Stamford-street.",0.028169014084507,66.66666666666666
3200811328,1893-02-25,Illustrated Police News,"W~itn~ieh-'We were there at the time the two' girls were poisoned,j ansd broauue we knew","Witness: We were there at the time the two girls were poisoned, and because we knew-",0.1666666666666666,"With which: We were there at the time the two girls were poisoned, and from that we knew.",0.2023809523809523,-21.42857142857148
3200811328,1893-02-25,Illustrated Police News,The Magistrate: Bequiet. You seemfo'ndcfreferring to that case.,The Magistrate: Be quiet. You seem fond of referring to that case.,0.0909090909090909,The Magistrate: Be quiet. You seem fond of referring to that case.,0.0,100.0
3200811328,1893-02-25,Illustrated Police News,"'', BarnettCohein, who was passing at the~'iiine-of the alleged r6bVerv, said he was quit'e'certeiisene'ither the prisoner noi 'the witnwss Levy was gmongstitle crowd.","Barnett Cohen, who was passing at the time of the alleged robbery, said he was quite certain neither the prisoner nor the witness Levy was amongst the crowd.",0.1783439490445859,"Barnett Cohen, who was passing at the time of the alleged robbery, said he was quite certain neither the prisoner nor the witness Levy was amongst the crowd.",0.0,100.0
3200811328,1893-02-25,Illustrated Police News,"The prisOner was committed for rtri1, bail' being","The prisoner was committed for trial, bail being allowed.",0.2456140350877192,"The prisoner was committed for trial, bail being refused.",0.087719298245614,64.28571428571426
3200811328,1893-02-25,Illustrated Police News,ACOIDENT IN THE; FUNTING FIELD.,ACCIDENT IN THE HUNTING FIELD.,0.1,ACCIDENT IN THE FUNNING FIELD.,0.0666666666666666,33.333333333333336
3200811328,1893-02-25,Illustrated Police News,"-ClAptain Paul whilst hunting with tbe Heythion hounds near Wood. stook On Thursday, was thrown at a wire fence, and SUs- tained a severe concussion of 'the brain.","-Captain Paul whilst hunting with the Heythron hounds near Woodstock on Thursday, was thrown at a wire fence, and sustained a severe concussion of the brain.",0.0828025477707006,"-Captain Paul whilst hunting with the Heythrop hounds near Woodstock on Thursday, was thrown at a wire fence, and sustained a severe concussion of the brain.",0.0063694267515923,92.3076923076923
3200811328,1893-02-25,Illustrated Police News,He lies in a dangeroses condition.,He lies in a dangerous condition.,0.0606060606060606,He lies in a dangerous condition.,0.0,100.0
3200811328,1893-02-25,Illustrated Police News,DAZTAGES 'AAINST A ConRORATION.,DAMAGES AGAINST A CORPORATION.,0.2333333333333333,DAMAGES AGAINST A CORPORATION.,0.0,100.0
3200811328,1893-02-25,Illustrated Police News,"-In the Court of Qu6en'a Bench, on Tuesday, a seaman named Tayljr brought an action against the mayor and corporation of Sandwich for coinpepiation.. for injurie received in the consequenlce of the breaking of' a mooring-post to whiM, fhis vessel'tas-mooredpin Satdwich Earbour.,","-In the Court of Queen's Bench, on Tuesday, a seaman named Taylor brought an action against the mayor and corporation of Sandwich for compensation for injuries received in the consequence of the breaking of a mooring-post to which his vessel was-moored in Sandwich Harbour.",0.0769230769230769,"-In the Court of Queen's Bench, on Tuesday, a seaman named Taylor brought an action against the mayor and corporation of Sandwich for compensation for injuries received in the consequence of the breaking of a mooring-post to which his vessel was moored in Sandwich Harbour.",0.0036630036630036,95.23809523809524
3200811328,1893-02-25,Illustrated Police News,--The jury found af verdict for the plaintiff for �175.,The jury found a verdict for the plaintiff for £175.,0.0769230769230769,–The jury found a verdict for the plaintiff for £175.,0.0192307692307692,74.99999999999999
3200811330,1893-02-25,Illustrated Police News,e a THE BUTCHER AND RIS SISTEZRTNLAW,THE BUTCHER AND HIS SISTER-IN-LAW.,0.2941176470588235,THE BUTCHER AND HIS SISTER-IN-LAW.,0.0,100.0
3200811330,1893-02-25,Illustrated Police News,"t Am Ch. W.PI. - T-nndnn PA1;_ n - AT the West - London Police-court, oa Saturday William Payne, a master butcher, carryingonbesiosa. in King's Langley, Watford, appeared btoanseess. suemmons at the instance of hie aiiter-in-law, Sarah Atn Payne, who alleged that he was the father of her child","AT the West London Police-court, on Saturday, William Payne, a master butcher, carrying on business in King's Langley, Watford, appeared to answer a summons at the instance of his sister-in-law, Sarah Ann Payne, who alleged that he was the father of her child.",0.2230769230769231,"AM. CH. W. P. - AT the West London Police-court, on Saturday William Payne, a master butcher, carrying on business in King's Langley, Watford, appeared in summons at the instance of his aunt-in-law, Sarah Ann Payne, who alleged that he was the father of her child.",0.123076923076923,44.82758620689656
3200811330,1893-02-25,Illustrated Police News,"Mr. C. Robinson appeared for the defendant, who dis. puted the paternity.","Mr. C. Robinson appeared for the defendant, who disputed the paternity.",0.028169014084507,"Mr. C. Robinson appeared for the defendant, who disputed the paternity.",0.0,100.0
3200811330,1893-02-25,Illustrated Police News,"It appeared from the evide ce dh,: the complainant kept a pork butcher's shop i n, -that street, Watford, and on the death of her husband the defendant managed her affairs.","It appeared from the evidence that the complainant kept a pork butcher's shop in High street, Watford, and on the death of her husband the defendant managed her affairs.",0.0650887573964497,"It appeared from the evidence that the complainant kept a pork butcher's shop in that street, Watford, and on the death of her husband the defendant managed her affairs.",0.0236686390532544,63.63636363636365
3200811330,1893-02-25,Illustrated Police News,"She was 10esllving it'. Portobello-road, Notting Hill, having left Watford in consequence of her condition.","She was now living in Portobello-road, Notting Hill, having left Watford in consequence of her condition.",0.0761904761904762,"She was living at Portobello-road, Notting Hill, having left Watford in consequence of her condition.",0.0571428571428571,25.00000000000001
3200811330,1893-02-25,Illustrated Police News,"In answer to questin, the complainant said a man carve to the shop to do the chopping.",In answer to questions the complainant said a man came to the shop to do the chopping.,0.0465116279069767,"In answer to questions, the complainant said a man came to the shop to do the chopping.",0.0116279069767441,74.99999999999997
3200811330,1893-02-25,Illustrated Police News,"Several men calleol on business ocatters, but sh. had heard Do complaint about the house","Several men called on business matters, but she had heard no complaint about the house.",0.0804597701149425,"Several men called on business matters, but she had heard no complaint about the house.",0.0,100.0
3200811330,1893-02-25,Illustrated Police News,The. defendant paid the doctor's expenses.,The defendant paid the doctor's expenses.,0.024390243902439,The defendant paid the doctor's expenses.,0.0,100.0
3200811330,1893-02-25,Illustrated Police News,"Air. Robinso0, said the intimacy was admitted, bat not at the time stated by the complainant.","Mr. Robinson said the intimacy was admitted, but not at the time stated by the complainant.",0.0549450549450549,"Mr. Robinson, said the intimacy was admitted, but not at the time stated by the complainant.",0.0109890109890109,79.99999999999999
3200811330,1893-02-25,Illustrated Police News,The defendant was sworn and said he did not pay the doctor.,The defendant was sworn and said he did not pay the doctor.,0.0,The defendant was sworn and said he did not pay the doctor.,0.0,
3200811330,1893-02-25,Illustrated Police News,"He gave corn. plainant money, but only in the way of business.","He gave complainant money, but only in the way of business.",0.0677966101694915,"He gave complainant money, but only in the way of business.",0.0,100.0
3200811330,1893-02-25,Illustrated Police News,He was a married man.,He was a married man.,0.0,He was a married man.,0.0,
3200811330,1893-02-25,Illustrated Police News,"Several letters were handed in by the complainant, and the defendant was questioned about three which he admitted were in his handwriting.","Several letters were handed in by the complainant, and the defendant was questioned about three which he admitted were in his handwriting.",0.0,"Several letters were handed in by the complainant, and the defendant was questioned about three which he admitted were in his handwriting.",0.0,
3200811330,1893-02-25,Illustrated Police News,"One was dated December let, 1892, commencing ""Dear Sis,"" and ended "" with love from H. H. Market.""","One was dated December 1st, 1892, commencing ""Dear Sis,"" and ended ""with love from H. H. Market.""",0.0309278350515463,"One was dated December 18th, 1892, commencing ""Dear Sis,"" and ended ""with love from H. H. Market.""",0.0206185567010309,33.33333333333314
3200811330,1893-02-25,Illustrated Police News,The defendant said the signature meant Hemel lHernpetead Market.,The defendant said the signature meant Hemel Hempstead Market.,0.064516129032258,The defendant said the signature meant Hemel Hempstead Market.,0.0,100.0
3200811330,1893-02-25,Illustrated Police News,"The letter contained the words ""Cheer up old girl. Good-bye. It will soon be Christmas.""","The letter contained the words ""Cheer up, old girl. Good-bye. It will soon be Christmas.""",0.0112359550561797,"The letter contained the words ""Cheer up old girl. Good-bye. It will soon be Christmas.""",0.0112359550561797,-6.638786742563285e-13
3200811330,1893-02-25,Illustrated Police News,"Ttc' second letter was signed "" IV. D3.,"" the defendant stating' that the letters meant ""West Brighton.""","The second letter was signed ""W. B.,"" the defendant stating that the letters meant ""West Brighton.""",0.0909090909090909,"The second letter was signed ""W. D3.,"" the defendant stating that the letters meant ""West Brighton.""",0.0202020202020202,77.77777777777777
3200811330,1893-02-25,Illustrated Police News,"The third had "" W."" attached to it.","The third had ""W."" attached to it.",0.0294117647058823,"The third had ""W."" attached to it.",0.0,100.0
3200811330,1893-02-25,Illustrated Police News,Mr. Curtis Bennett: I suppose that means William. (Laughter.),Mr. Curtis Bennett: I suppose that means William. (Laughter.),0.0,Mr. Curtis Bennett: I suppose that means William. (Laughter.),0.0,
3200811330,1893-02-25,Illustrated Police News,"George Taylor said he lived in High-street, Watforil, opposite the shop.","George Taylor said he lived in High-street, Watford, opposite the shop.",0.028169014084507,"George Taylor said he lived in High-street, Watford, opposite the shop.",0.0,100.0
3200811330,1893-02-25,Illustrated Police News,He' had seen men come out of the shop late at night.,He had seen men come out of the shop late at night.,0.0196078431372549,He had seen men come out of the shop late at night.,0.0,100.0
3200811330,1893-02-25,Illustrated Police News,"Joseph Bunce, who worked for the complainant, was also called and said he had left a man in the house late at night.","Joseph Bunce, who worked for the complainant, was also called and said he had left a man in the house late at night.",0.0,"Joseph Bunce, who worked for the complainant, was also called and said he had left a man in the house late at night.",0.0,
3200811330,1893-02-25,Illustrated Police News,"-Mr. Curtis Bennett, at the conclusion of the case, described the defendant's conduct as mean-turning his back upon the complainant.","Mr. Curtis Bennett, at the conclusion of the case, described the defendant's conduct as mean-turning his back upon the complainant.",0.0076335877862595,"-Mr. Curtis Bennett, at the conclusion of the case, described the defendant's conduct as mean-turning his back upon the complainant.",0.0076335877862595,-5.453970608471112e-13
3200811330,1893-02-25,Illustrated Police News,"He made an order for 5s, a week, with 10 go. costs.","He made an order for 5s. a week, with 10 gs. costs.",0.0392156862745098,"He made an order for 5s. a week, with 10s. costs.",0.0392156862745098,0.0
3200811330,1893-02-25,Illustrated Police News,Air. Robinson submitted that the magistrate could not give more costs than those' actually incurred.,Mr. Robinson submitted that the magistrate could not give more costs than those actually incurred.,0.0306122448979591,Mr. Robinson submitted that the magistrate could not give more costs than those actually incurred.,0.0,100.0
3200811330,1893-02-25,Illustrated Police News,Mr. Cartis Bennett: Look at the statute. We have power to grant what costs we like.,Mr. Curtis Bennett: Look at the statute. We have power to grant what costs we like.,0.0120481927710843,Mr. Cartis Bennett: Look at the statute. We have power to grant what costs we like.,0.0120481927710843,-3.16760506713366e-13
3200811330,1893-02-25,Illustrated Police News,DUEL TO THiE DEATH.,DUEL TO THE DEATH.,0.0555555555555555,DUEL TO THE DEATH.,0.0,100.0
